,cluster_id,firing_rate,presence_ratio,isi_viol,amplitude_cutoff,isolation_distance,l_ratio,d_prime,nn_hit_rate,nn_miss_rate,silhouette_score,max_drift,cumulative_drift,epoch_name_quality_metrics,epoch_name_waveform_metrics,peak_channel,snr,duration,halfwidth,PT_ratio,repolarization_slope,recovery_slope,amplitude,spread,velocity_above,velocity_below
130,135,7.104059391784879,0.99,0.001515165649883359,9.693166788574807e-05,121.66366615105161,6.334964623430562e-07,8.283424003291952,0.9922660479505027,0.00010450412791305256,0.3057494073184202,11.1,46.76,complete_session,complete_session,54,6.536022179390419,0.4807370184254607,0.23350083752093803,0.6142780031776858,0.880114856333905,-0.19372416551464694,284.23590000000013,60.00000000000001,0.0,-0.34338358458961504
131,136,9.270071727915719,0.99,0.004894065568562731,0.0002279860209290867,91.60681056075713,0.0001273824184946326,5.71650970622982,0.9973333333333333,0.0004378632274500438,0.2070941202891565,21.2,65.78,complete_session,complete_session,55,4.684370267529223,0.4670016750418761,0.2060301507537688,0.6924000979933194,0.622133604712647,-0.13290679490600835,192.61319999999992,70.00000000000001,0.06867671691792274,-0.4807370184254611
132,137,7.115994187081446,0.99,0.0067953937690064135,0.000352833727924399,92.27991368055493,0.0002680054404213296,5.036741381506296,0.9907407407407407,0.0003483835005574136,0.16177701715413836,19.64,97.97,complete_session,complete_session,55,4.1360962580919765,0.4944723618090452,0.23350083752093803,0.5334728000586529,0.5577396680238563,-0.11166568961215154,183.1845600000001,60.00000000000001,0.0,-1.0301507537688441
133,138,2.6324894206710274,0.99,0.14896141276834413,0.023493782819956566,59.05592028078504,0.001911796644054926,4.02623241929977,0.9433962264150944,0.000304847068387359,0.13027179454061028,22.21,224.94,complete_session,complete_session,55,2.6350464549316936,0.4670016750418761,0.17855946398659958,0.2925636274673505,0.3823148148422661,-0.04774765422183959,116.21063999999996,60.00000000000001,-0.06867671691792274,-0.6867671691792301
134,139,2.86057661967209,0.99,0.1074642356537085,0.005331086821081337,,,,,0.0,0.10272542341358948,15.01,261.41,complete_session,complete_session,57,2.9619350722588,0.5082077051926298,0.19229480737018426,0.5072057846809845,0.357015738987007,-0.08920311254656857,111.44133000000002,60.00000000000001,-0.3433835845896137,-0.4120603015075381
135,140,6.768151007925085,0.99,0.2420478367228115,0.4124327452789325,,,,,0.0,0.058704726139262114,8.26,179.85,complete_session,complete_session,57,2.5392536369624588,0.4807370184254607,0.21976549413735344,0.4348695782127731,0.2896311680565741,-0.04733699835197405,92.41635000000008,70.00000000000001,-0.3433835845896137,-1.9916247906197653
136,141,7.431807231852148,0.99,0.2575119305718656,0.04623453404189503,,0.0,,,,0.14655039159470898,19.83,202.36,complete_session,complete_session,56,2.09679067915458,0.4944723618090451,0.1785594639865997,0.4545986803330527,0.22808227007598886,-0.02122653197865582,75.81989999999995,80.0,0.0,-2.6293371620004793
137,142,2.770912644751726,0.99,0.06473527104951665,0.04087566546164049,,0.0,,,,0.1272308701615128,13.34,343.82,complete_session,complete_session,58,2.538793657123342,0.5768844221105527,0.17855946398659958,0.54328382203729,0.17628488575294224,-0.028650619038542505,73.7337899999999,60.00000000000001,0.0,-1.9229480737018425
138,143,5.797658337399098,0.99,0.07507269149513426,0.09517794458639804,,0.0,,,,0.09390804305109685,12.97,295.76,complete_session,complete_session,59,2.1244469819806753,0.5906197654941373,0.24723618090452265,0.3855122597536431,0.11429126800141474,-0.0295703171584727,59.59160999999993,50.0,0.0,-0.20603015075376824
139,144,4.228997806881058,0.99,0.07268541671807552,0.050130801933258466,,0.0,,,,0.09985324185862249,13.36,333.35,complete_session,complete_session,61,2.3484499644711994,0.604355108877722,0.2335008375209381,0.6478714271961964,0.14884325616918687,-0.027389176620611768,57.473130000000005,60.00000000000001,,-0.8437425221344821
140,145,5.527544337866534,0.99,0.1939592588514356,0.173371135303637,,0.0,,,,0.06566062834124148,9.23,219.8,complete_session,complete_session,57,1.5434679483329758,0.5356783919597989,0.23350083752093803,0.33933518733364193,0.16967721964628574,-0.03349683751872038,58.5269099999999,90.0,-0.6867671691792288,-1.716917922948073
141,146,1.9292545593502206,0.99,0.05136108874318498,0.027355964788362743,,0.0,,,,0.15808306446097325,20.57,288.08,complete_session,complete_session,86,2.4267143782660128,0.4944723618090452,0.15108877721943048,0.2405402206506087,0.27720120984618346,-0.025451538824747183,71.81966999999995,50.0,5.478943389513941,
142,147,2.4204172888627946,0.99,0.8094579727428071,0.5,42.70127546590573,0.052812939919621375,2.413594378987585,0.4553333333333333,0.038370404341511885,0.08756723710308058,34.59,1028.98,complete_session,complete_session,94,0.7014988502079328,2.019095477386935,1.2087102177554438,3.1469664766282963,0.013887114901692395,-0.2225814300974311,42.63792,170.0,0.12590731434952576,0.8813512004466774
143,148,2.341770048062339,0.99,0.7181742914509829,0.5,,0.0,,,,0.09280917273531394,29.68,889.6,complete_session,complete_session,92,0.6704928923432741,2.0877721943048577,1.1812395309882748,0.2140785537158938,0.01575936563054149,-0.2734582603364342,25.51887000000001,170.0,0.34338358458961465,0.5951982132886656
144,149,1.6935168505436664,0.99,3.3194305761921057,0.5,26.088367783037107,0.11167691891102828,1.6063803500192075,0.1486810551558753,0.018171843927861208,0.04185706560831095,58.63,1264.37,complete_session,complete_session,90,0.6712409431837203,0.9065326633165828,1.1812395309882748,0.5257823887676646,0.03367266253130888,,26.401440000000004,170.0,-5.001954215522054,-1.0187046342825237
145,150,4.666096933768157,0.99,0.11238691452491688,0.5,,,,,0.0,0.007868122535874109,26.16,732.36,complete_session,complete_session,90,0.8090039693690714,2.1701842546063648,1.3460636515912898,0.29158461818099984,0.008645227789963244,-0.2596691832901132,25.58829000000001,170.0,3.7199888330541593,-0.9729201563372416
146,151,2.372372087284306,0.99,0.5230803449428345,0.5,31.91081359181857,0.29840905598184697,1.8873235366745267,0.4,0.07468311065433368,0.005682240926199671,21.33,699.0,complete_session,complete_session,94,0.8253237258828074,1.2087102177554438,0.8927973199329983,0.63262693470572,0.02111854910355421,-0.0094623499640323,33.25217999999998,160.0,6.661641541038527,-0.6050091728483691
147,152,0.5282932037685609,0.99,1.7808879374750903,0.0565902689148364,18.74960530783945,0.5521670373712112,2.048997529798782,0.07509881422924901,0.005027187852672617,-0.04447905154865477,46.32,1139.83,complete_session,complete_session,94,1.4156456802954065,2.0877721943048577,1.2361809045226129,0.5469149247368732,0.027024807692842257,-1.3883644481941524,74.99622,140.00000000000003,4.738693467336684,0.07848767647762646
148,154,1.0945329361723612,0.99,0.3510575384079451,0.2603805248960636,,,,,0.0,-0.019338055064303177,45.93,1697.26,complete_session,complete_session,94,0.7418554659438873,2.0877721943048577,1.4010050251256279,1.4200128962549956,0.003657241916682217,-0.7775676579709051,42.5022,170.0,-4.0061418202121715,1.0415968732551648
149,155,2.0500306074795844,0.99,0.21834026784081983,0.5,,0.0,,,,0.006158010059630858,42.88,1171.17,complete_session,complete_session,94,0.6711903419606053,2.0740368509212734,1.4010050251256283,1.7058924792043468,0.010765380380524764,-0.4989498660104199,31.411770000000033,130.00000000000003,-0.8927973199329977,5.746815840207325
150,156,4.524001464980822,0.99,0.14197484590296752,0.5,44.838679523249446,0.21359736249690814,1.0801861986165662,0.526,0.22782386726228462,0.015150581401927196,17.88,616.82,complete_session,complete_session,94,0.8328441099249541,2.142713567839196,1.2361809045226129,0.5167397778916895,0.009644841294174622,-0.369410093084891,33.39569999999997,140.00000000000003,0.9729201563372418,2.276142617851161
151,157,2.192840123848765,0.99,0.7076513764730009,0.5,40.21836366229096,0.040750120383339895,2.0695113636777602,0.41273996509598604,0.04307894919248631,-0.021268120058895033,58.49,1036.21,complete_session,complete_session,99,0.4766125636447108,2.0877721943048577,0.7829145728643216,1.371415805827059,0.017183209708510432,-0.19974856160922344,26.28639000000002,170.0,0.3891680625348972,-0.0572305974316021
152,158,0.4559703844073117,0.98,3.677900801062115,0.025162772975395823,31.10319086035524,0.1236483110309192,4.139038047606044,0.9324894514767933,0.0005757637336584705,0.18272377193594821,16.89,218.14,complete_session,complete_session,98,1.1704175743587442,0.4807370184254607,0.30217755443886096,0.5656253312055273,0.2797770113275416,-0.028292445560829937,661.1003099999998,20.0,-0.6867671691792302,
153,159,1.407795811007899,0.99,0.906827636381347,0.13709136368505548,23.030654188042277,0.31386025814650476,1.4923287780470686,0.13133333333333333,0.015428339423467316,0.0048744138466105605,61.91,1240.58,complete_session,complete_session,101,0.3948789422951837,1.126298157453936,0.8103852596314909,0.5041521247244486,0.1350174532763749,-0.017627139052183518,42.44097000000002,160.0,-1.5795644891122276,-1.1037329504666191
154,160,0.16372090983752466,0.8,2.8527583434144477,0.016416119814673488,41.04896854842973,0.012127845967344647,4.119063335420866,0.9512195121951219,0.0003681761890417378,,19.89,91.87,complete_session,complete_session,103,1.074629401979891,0.3571189279731993,0.23350083752093803,0.22337453042211053,0.4553224311245842,-0.010896996570561252,352.10682000000014,30.000000000000004,,-1.0301507537688446
155,161,0.09874257988954759,0.89,35.29204764464294,0.0943665957067335,46.23774571116544,0.0038938907698098492,4.4247941713512065,0.9545454545454546,0.00013362731342286363,,4.2,7.82,complete_session,complete_session,100,3.66110669757376,0.604355108877722,0.16482412060301505,0.21354034189981091,2.04246950506225,-0.13296904120274122,477.14354999999983,40.0,0.0,-2.7470686767169177
156,162,0.2871491346994592,0.95,1.3910717095225464,0.012342492635636028,34.96868718861282,0.024009273363071952,4.312607442031122,0.8697916666666666,0.00016774020397208804,,78.55,264.16,complete_session,complete_session,100,4.389379156839562,0.30217755443886096,0.1785594639865997,0.2471507921475018,2.041585345303822,-0.07679531439042042,463.81374000000017,40.0,-0.34338358458961504,-2.7470686767169177
157,163,0.019585305102059025,0.35,0.0,0.0376807548432143,39.12001361501528,0.0005679873604499506,6.095604372258156,0.25,0.0002667733760170735,,8.13,0.81,complete_session,complete_session,103,0.8513736596150677,0.6043551088777219,0.17855946398659964,0.4063062736216895,0.3787170667158111,-0.048922785151529306,381.82218750000015,30.000000000000004,,-1.0301507537688446
158,164,0.12546836081006563,0.97,14.57223242433909,0.0749014328050099,27.107620943005433,0.1367323099729186,3.439162185537018,0.7596899224806202,0.00030129557095510696,0.053431782498600276,26.38,64.51,complete_session,complete_session,100,3.3887352641984005,0.3296482412060302,0.16482412060301516,0.218817181301058,2.0741261404392324,-0.08125964954861357,479.79086999999987,30.000000000000004,-0.34338358458961504,
159,165,0.1119014567549935,0.96,21.451361598448493,0.5,15.862325716290545,0.17058193937385258,2.3875985082459414,0.12280701754385964,0.0002671742978325485,,44.86,153.46,complete_session,complete_session,101,2.0106076340287107,0.15108877721943048,0.09614740368509207,0.5862695788014052,0.8837595781136789,-0.2671337835858925,294.19688999999994,70.00000000000001,0.6082794927016032,0.0
160,166,5.989431116523426,0.99,0.0,0.00013793636686590125,374.0385192926876,0.0,10.186295804628749,1.0,0.0,0.3987312722588175,19.45,63.5,complete_session,complete_session,103,6.480601531632275,0.19229480737018426,0.12361809045226127,0.5867120677697537,2.12790283521765,-0.5551961633724399,522.7872000000001,70.00000000000001,0.7554438860971526,0.0
161,167,0.8713420634468135,0.97,0.30214622894625764,0.11653476632640807,34.39470699250689,0.05817351728456095,2.690246876318673,0.8054298642533937,0.0014316392269148174,0.03632096973920323,36.58,253.51,complete_session,complete_session,101,7.367291158895648,0.16482412060301505,0.09614740368509207,0.5234745737673099,2.137131989651606,-0.6451273223456716,602.9220600000002,60.00000000000001,0.5494137353433841,0.0
162,168,0.032438161575285264,0.85,181.6773666882788,0.10812956531379175,44.88573656388071,0.0018712368782863764,5.908547852280311,0.2857142857142857,0.00010007004903432403,,6.36,0.0,complete_session,complete_session,101,1.0608945018333844,0.23350083752093803,0.10988274706867672,0.3528174107217477,0.6532297239753624,-0.03267141108352723,366.52518867924505,50.0,-0.20603015075376824,-0.6867671691792302
163,169,0.029479964450495097,0.28,0.0,0.4755516271403871,20.1972126932341,0.21060925973751035,2.757111740091487,0.5714285714285714,0.00033380065424928234,,9.64,9.29,complete_session,complete_session,97,3.6672021735597635,0.5494137353433834,0.12361809045226138,0.1831327396513585,1.098787975740111,-0.055526690681754726,276.83859861591674,40.0,-1.716917922948074,-0.6867671691792274
164,170,1.0797419505484103,0.99,3.1482888433938343,0.38123233391200034,22.52884747339306,0.42522947524950633,1.5993888071479647,0.10866666666666666,0.015213618404047119,-0.0010410845928525384,54.21,1447.09,complete_session,complete_session,102,0.7481853476515332,2.0740368509212734,1.071356783919598,3.1976632694036997,0.029677221473688162,-0.5017177342308323,110.02446000000006,150.0,0.06867671691792382,9.148719789423305
165,171,1.6834181776004173,0.99,13.020846220974226,0.3105728282255975,26.268408913408805,0.15636743342092965,2.6557770476432325,0.4644097222222222,0.014281752634498058,0.03605502942231838,33.87,672.74,complete_session,complete_session,101,0.38455416261304987,1.6070351758793968,0.21976549413735344,1.0224442804768146,0.04647632562461497,,40.66725000000003,160.0,1.888609715242881,0.4333173805535615
166,172,1.9864803726952993,0.99,10.490936662530213,0.4545810736746322,30.251011799138958,0.22003022975184602,2.4437654824616324,0.6026666666666667,0.022394359203535427,0.0059853359736475155,36.67,657.9,complete_session,complete_session,100,0.5327324149521929,0.1785594639865997,0.19229480737018426,0.3108296017248606,0.19347307244779013,-0.062490923974445216,47.66970000000003,150.0,6.993579006141821,-0.17169179229480755
167,173,0.09925261387658038,0.97,31.04912519461937,0.01245158100060292,33.99353973673637,0.03251600926929414,5.154356387733725,0.7727272727272727,0.000367475111912875,,4.07,9.1,complete_session,complete_session,102,2.5393104382865905,0.5219430485762143,0.10988274706867672,0.2880368340763891,0.9039865033256478,-0.11212292574663114,234.03705,50.0,-0.6867671691792288,-1.0301507537688452
168,174,2.0260590100890434,0.99,1.863562853210712,0.33414852290712355,40.01793562484691,0.05367114110268229,3.706751341898621,0.8997113997113997,0.003564688613965192,0.05228769869324857,49.74,650.59,complete_session,complete_session,102,0.9402688179564056,0.3159128978224455,0.10988274706867672,0.3450575044917152,0.22920069205216154,-0.03586641299602067,57.69465,170.0,6.821887213847012,-1.2590731434952542
169,175,0.02703180131273772,0.56,0.0,0.03776408762131768,49.16796656190632,0.0005289611269193812,6.531267775192936,0.3888888888888889,0.00010006003602161297,,8.1,10.59,complete_session,complete_session,102,1.4462682388064945,0.21976549413735336,0.10988274706867672,0.2700711162976618,0.5389978467116673,-0.0302480216241272,454.43756603773596,30.000000000000004,-0.6867671691792302,2.0603015075376887
170,176,1.848057148614601,0.99,1.6248455772756742,0.5,48.23651256984363,0.01815640323993213,4.599835508132817,0.9539007092198581,0.0023898586866167915,0.07188886298827668,36.22,605.87,complete_session,complete_session,104,0.9275880845780456,0.3571189279731993,0.10988274706867672,0.3710077905076618,0.2628880466063531,-0.04813663065416295,60.68399999999997,170.0,7.0393634840871,0.6409826912339476
171,177,0.043046868505567236,0.78,226.96184083785244,0.5,20.506223548055328,0.10308638868518813,3.7164049748544543,0.09523809523809523,6.671336602288268e-05,,46.01,83.4,complete_session,complete_session,104,1.463586486932848,0.19229480737018428,0.09614740368509207,0.7429140020643012,0.8773203921582101,-0.15392458177149226,408.07631516587685,50.0,-0.4120603015075377,0.6867671691792302
172,178,13.491113004599066,0.99,0.0,8.455574181890099e-05,239.78980618377003,9.765935426834641e-17,11.622876073095545,1.0,0.0005496015388843089,0.1487276627357763,28.77,33.38,complete_session,complete_session,105,5.433140530696039,0.30217755443886096,0.16482412060301516,0.2746175450653173,2.4444474954224917,-0.040963428474587116,550.7096399999998,40.0,0.0,-0.34338358458961504
173,179,3.259831224721356,0.99,2.1876801001347097,0.5,44.6862695895062,0.042066707331377316,3.259581121902407,0.8006666666666666,0.016654656097365682,0.039341462089961865,18.84,347.32,complete_session,complete_session,106,1.1148857138086388,0.1785594639865997,0.09614740368509207,0.3551334075197873,0.2948554668213903,-0.03432040195726956,75.92129999999997,160.0,6.409826912339477,0.8829863603732948
174,180,2.390427290425267,0.99,6.698280872954265,0.5,27.412265814660874,0.1451201916183338,2.288553183754871,0.3791164658634538,0.01540601634498348,0.007765321351076934,48.34,557.86,complete_session,complete_session,106,0.7043396171521039,0.9477386934673366,0.16482412060301505,0.8502852922718742,0.19480361205196814,-0.007938137116370054,55.771169999999984,170.0,-1.5337800111669455,0.4463986599664991
175,181,0.2031975404338624,0.98,49.077480984995795,0.421500705090505,11.629354610531026,0.3147843557389144,2.5393424758370315,0.38095238095238093,0.00023415286837263755,,15.24,97.81,complete_session,complete_session,106,1.347539070692697,0.5356783919597988,0.12361809045226127,0.599549075225936,0.5930891799847987,-0.1110590545072344,193.72703999999987,120.0,6.1809045226130666,-1.1675041876046897
176,182,0.031112073209000016,0.72,78.99786951458428,0.5,29.010798947945077,0.03431898765762407,5.033439179916146,0.8,0.00010005002501250626,,,0.0,complete_session,complete_session,108,0.6627063934844909,0.24723618090452265,0.09614740368509216,0.5985217589439962,0.405998603936081,-0.02425217515377848,534.6644262295083,40.0,,-0.2747068676716921
177,183,0.055389690991760686,0.9,12.461932737764418,0.04003478391226744,36.04134324409018,0.014244418334776233,4.874964429092045,0.3333333333333333,6.672672071531044e-05,0.2758140339644919,12.04,4.56,complete_session,complete_session,107,2.448829822094826,0.2609715242881071,0.12361809045226127,0.3297052906049074,1.1556495762137406,-0.08486117445597753,285.17385,60.00000000000001,0.0,-0.4807370184254611
178,184,0.06569237752982299,0.53,0.0,0.0004018362143028879,114.74640040802721,3.5133125328587424e-11,9.892571692238231,0.9090909090909091,0.00010011012113324657,,12.48,24.48,complete_session,complete_session,108,5.578013290640197,0.6043551088777219,0.19229480737018426,0.25762499840226666,1.4115948980434716,-0.07452063292727375,500.06072999999986,70.00000000000001,0.0,0.0
179,185,2.283626173540601,0.99,0.967845409176005,0.5,46.27015839318895,0.024465225576061952,3.0142304095864136,0.847571189279732,0.011872526556967298,0.032249107568157395,23.39,330.78,complete_session,complete_session,108,1.0755139442107633,0.3296482412060302,0.16482412060301516,0.2775435158104944,0.32369607298769737,-0.04854925453312157,81.07632000000002,60.00000000000001,0.0,-1.85427135678392
180,186,0.34131474412234114,0.97,1.3127837132692899,0.009019649814737627,56.856761323871915,0.0008676610459665905,5.413733528793072,0.9242424242424242,0.00026843835984162136,0.23350815534245023,23.24,48.52,complete_session,complete_session,109,4.443057699800418,0.6867671691792295,0.16482412060301505,0.22414121014851315,1.1538369359059124,-0.0707205240256697,312.5850000000001,60.00000000000001,0.0,0.1373534338358455
181,187,0.5154403472953347,0.99,0.2878170126755032,0.011538109803762617,66.79852300848827,0.0003246814599201526,5.026111050305033,0.9933333333333333,0.00013468013468013467,,50.05,217.73,complete_session,complete_session,109,4.133107237858753,0.6455611390284756,0.1785594639865997,0.24447015430935765,1.0650072932126138,-0.05280630684934818,308.2794,60.00000000000001,0.0,0.1373534338358455
182,188,1.1979678287426105,0.86,1.9980862918665763,0.5,28.36734398080203,0.10721625370657677,1.2561650370174997,0.6649746192893401,0.00530449862287055,-0.07777405051353599,49.68,375.89,complete_session,complete_session,110,1.4204789133724705,0.6180904522613064,0.2060301507537688,0.2990178377349551,0.4826496770978631,-0.030654628142746432,137.41104000000007,90.0,-0.3139507059105046,0.0
183,189,2.8392571990141193,0.99,0.037942313074410004,0.0018545095907057149,75.02421087342665,0.0002919070368091795,6.397001640361908,0.9935760171306209,0.0002097975453687192,0.3118543086549364,28.75,93.44,complete_session,complete_session,110,4.119632873287171,0.3845896147403684,0.13735343383584586,0.4233168780956478,1.0128943804770014,-0.1333367676039199,254.21682,40.0,,-1.6482412060301508
184,190,0.11200346355240005,0.63,0.0,0.016204002658369288,130.4961004390966,1.372549124591356e-12,11.254070085532597,0.9074074074074074,0.00013357376611233555,,3.54,12.67,complete_session,complete_session,110,6.227785526970338,0.5494137353433836,0.1785594639865997,0.31833550758658097,1.8773553984631748,-0.11025898420581652,549.3391799999997,70.00000000000001,0.13735343383584606,-0.4120603015075381
185,191,0.17759383428481648,0.58,0.0,0.03627794722698424,25.349042417782943,0.07146651100081017,2.9024815438628195,0.6031746031746031,0.0001004217714400482,0.0039195688332333166,46.85,181.8,complete_session,complete_session,111,5.8878757196105616,0.38458961474036857,0.15108877721943048,0.22478415658746848,3.6335179446596055,-0.04992075994994121,937.4227200000003,70.00000000000001,1.8542713567839195,-0.4120603015075373
186,192,0.08466564184744267,0.74,0.0,0.06896962191246829,86.76653682997612,1.4716494323695213e-07,7.101250742475202,0.9743589743589743,0.00010013016921998598,,4.89,5.14,complete_session,complete_session,111,7.270710573500308,0.4257956448911224,0.15108877721943048,0.22690690196837054,3.6087207520250657,-0.051165407308012716,923.2649399999992,70.00000000000001,1.6482412060301503,-0.20603015075376904
187,193,0.5744002761963248,0.71,0.11588147309448509,0.001924382068370129,46.03944020972503,0.006156244728842972,5.001836780871141,0.9775280898876404,0.00020179598425991324,0.0571032273734969,64.34,408.0,complete_session,complete_session,111,5.435820614035107,0.3845896147403685,0.1785594639865997,0.25846267109381404,3.515535985312672,-0.10382976288690887,880.1703300000006,70.00000000000001,1.5795644891122274,-0.4120603015075377
188,194,2.0671677494438865,0.99,0.15210404625402466,0.5,61.79177798611637,0.005798534914686859,2.8543560240739008,0.9857433808553971,0.0015073439197952816,0.044504928203461754,31.16,710.21,complete_session,complete_session,113,0.8075253450013361,0.7005025125628142,0.23350083752093803,0.6444329540199757,0.17173910131409545,-0.01243043084909994,101.64023999999996,110.0,2.0603015075376883,-0.2060301507537688
189,195,5.278953772586753,0.99,0.04115938001332018,0.0015966004397046307,80.72307190960895,0.0038241269035629542,2.4934569551999015,0.9806666666666667,0.002190211439642827,0.09655077599762438,43.7,121.26,complete_session,complete_session,113,1.3755287326975119,0.4532663316582913,0.19229480737018426,0.4143809549694379,0.3826220108405116,-0.08543676714723641,122.36328,80.0,0.48073701842546,-0.1373534338358455
190,196,1.8034801781479353,0.99,0.035264830065260565,0.002227477960201093,83.22344484352516,0.0006619880236242236,5.086832884946602,0.994750656167979,0.00020792182139515541,0.25237273011724737,38.6,90.82,complete_session,complete_session,113,3.4018462156416542,0.5906197654941373,0.2060301507537689,0.3197900335489315,0.8655676891146948,-0.0631795291366466,238.92219000000009,80.0,-0.4807370184254611,-0.1373534338358455
191,197,1.9147695941184895,0.99,0.18772798641306582,0.007588897165049372,81.60510160743496,0.0005776424404359694,2.8646001519662083,0.9695473251028807,0.000903248219558798,0.013380866175711619,31.92,123.81,complete_session,complete_session,113,2.0724968796715872,0.6180904522613065,0.19229480737018426,0.307087865172772,0.4759153136868545,-0.02785412246549272,126.85257,70.00000000000001,0.34338358458961504,-0.13735343383584606
192,198,0.07038469021052463,0.6,46.30609207053688,0.11578082069427421,32.1460601731445,0.02456555654610263,3.0431489412299717,0.4791666666666667,0.00010016025641025641,,28.22,33.96,complete_session,complete_session,114,2.2037344480881806,0.6180904522613064,0.2609715242881072,0.4280911740630803,0.6334340221045582,-0.06966911207366018,516.4621799999999,70.00000000000001,3.777219430485762,0.6180904522613064
193,199,0.07048669700793118,0.65,15.39072091160528,0.045865604235554705,38.72905246097512,0.005022431531347474,4.149881995085353,0.9,0.0001668335001668335,,28.17,45.62,complete_session,complete_session,114,1.6854589048263406,0.4257956448911223,0.16482412060301505,0.588006387162849,0.4425671548524856,-0.031817788702822286,139.21050000000002,110.0,-0.7848767647762624,0.20603015075376904
194,200,0.25889325181784273,0.99,0.0,0.08583098256854176,54.3489010000474,0.0008811303058393552,4.374750344588471,0.9666666666666667,0.00020080321285140563,-0.06862266988931955,40.71,237.3,complete_session,complete_session,115,1.0934782092201576,0.4944723618090452,0.1785594639865997,0.392262688334621,0.5146164730035077,-0.042253988542610775,146.80536,80.0,-0.6180904522613064,-0.3433835845896151
195,201,0.10884125283279678,0.92,0.0,0.010386660157755535,112.73616423839009,9.850601278261221e-11,9.619640357013738,0.7777777777777778,0.00010015022533800701,0.15829216670930965,10.17,13.54,complete_session,complete_session,115,4.28228417799604,0.5082077051926299,0.19229480737018426,0.348011515727017,1.4127187444286036,-0.12304664142403207,409.4364299999997,80.0,0.7554438860971524,-0.2747068676716921
196,202,0.6475391499368266,0.82,0.0,0.0025882223867990193,114.96228913675357,9.036176818293788e-09,4.725893835569802,0.9964912280701754,6.730607437321219e-05,0.45846408267773087,13.46,31.22,complete_session,complete_session,116,5.2500276574324145,0.6180904522613064,0.2060301507537689,0.28095639629907826,2.104202909566852,-0.12581432678906432,583.9325699999994,50.0,0.6867671691792301,-1.0301507537688452
197,203,0.11241149074202629,0.83,0.0,0.00664919820311387,172.52666505789892,2.5702586680138048e-15,6.564884062824464,0.8958333333333334,0.00010016025641025641,,6.8,24.87,complete_session,complete_session,116,6.5693170270594425,0.6318257956448912,0.1785594639865997,0.2635892964597818,2.504433362352722,-0.1819415490230805,670.85382,60.00000000000001,0.4807370184254611,-1.0301507537688452
198,204,0.022747515821662307,0.42,153.22401141748924,0.06173680966458284,26.103179985800416,0.02789064581964988,3.4827121647160006,0.0,0.0,,17.54,24.82,complete_session,complete_session,118,3.675512784849614,0.6730318257956449,0.16482412060301505,0.2771411468453795,1.8272608172074818,-0.20820826275635154,652.1097309417044,60.00000000000001,0.34338358458961504,-0.6867671691792293
199,205,0.006222414641800003,0.31,0.0,0.004242336426411146,95.12303750531301,8.035883051423508e-09,4.8540523737937535,,0.0,,,0.0,complete_session,complete_session,116,2.7981034972245036,0.6592964824120604,0.2060301507537688,0.2634780981506244,1.330381074983445,-0.1287972237278508,378.5653278688525,80.0,0.4807370184254606,0.2747068676716921
200,206,0.2661357344337083,0.99,1.0796100022307136,0.04014879538321378,61.44062600885639,0.0002558187803685161,3.983663076631562,0.8617886178861789,0.0001338822505606319,,67.56,246.83,complete_session,complete_session,117,1.0410087472565863,0.1785594639865997,0.12361809045226138,1.5579423855808985,0.3422089883762771,-0.16000242112765087,89.08770000000004,110.0,-0.5886575735821966,1.1675041876046897
201,207,0.9694726025519218,0.9,1.0576587209461847,0.1891812369144459,35.33521489511831,0.03624903373334558,2.7773314799840163,0.8835978835978836,0.0016308225461217,0.03908013870355001,39.94,729.91,complete_session,complete_session,117,0.7526728843923022,0.3296482412060302,0.2060301507537689,1.272874394286704,0.22483774529845,-0.06995096270021145,60.92424000000005,160.0,3.0086942649756714,0.6409826912339475
202,208,2.050234621074398,0.99,0.2728710213016963,0.0013064109509178684,79.76125994899165,0.0002888068288187627,4.713625452088876,0.9953917050691244,0.0003136107045787163,0.2576284712766827,48.37,97.1,complete_session,complete_session,117,1.950535329940956,0.4532663316582913,0.21976549413735344,0.3056099711187563,0.5259166306259409,-0.043752300409745135,187.26591000000002,80.0,0.0,-0.6180904522613067
203,209,0.72210611884102,0.98,0.43993902477405883,0.15268102242489903,40.33684130130515,0.020350090163247042,3.660444960493698,0.9140625,0.00023635872501350622,0.08694644515905592,17.8,174.02,complete_session,complete_session,121,0.8013030587547315,0.6592964824120604,0.2747068676716918,0.26338629734441965,0.16921451728159878,-0.018380010037158244,77.24301000000003,120.0,-0.9614740368509216,-0.0572305974316023
204,210,0.3958883807348494,0.99,0.9757931563198935,0.022023924011426194,44.39855245449829,0.007179421916686121,3.4228325904203167,0.7943262411347518,0.001043138838414429,-0.13485901352272922,55.04,134.67,complete_session,complete_session,118,1.0664886199817811,0.6043551088777218,0.2060301507537688,0.4711512682438541,0.3573349339650175,-0.0413684956936952,100.68162,110.0,0.8927973199329978,0.2452739889925819
205,211,2.398893854610011,0.99,3.016317658138936,0.5,,,,,0.0,0.007430853493106959,85.81,2004.08,complete_session,complete_session,118,0.8075555586607269,2.0877721943048577,1.1262981574539364,1.8769526924553177,0.04944912991601563,-1.4439475893849232,78.81158999999994,170.0,-6.409826912339474,0.21747627024008995
